59.3413958077216, 18.04423457034893
59.34156050727347, 18.0456557296427
59.34020994737107, 18.047076888936473
59.339649943368684, 18.047722870433645
59.336092055228974, 18.050952777919488
59.336092055228974, 18.053084516860146
59.33563082022215, 18.054441078004203
59.335169578953014, 18.05321371315958
59.33451065199093, 18.053730498357314
59.33513663290843, 18.057089602142593
59.33421413068835, 18.058252368837497
59.333785817571155, 18.05670201324429
59.33088632524364, 18.058962948484385
59.32851382928793, 18.06090089297589
59.32844792425786, 18.062968033766833
59.32666844011666, 18.065487362023667
59.32582333914789, 18.066637254796973
59.3255398012464, 18.067331986105817
59.325778768033295, 18.066831224464764
59.32671743085162, 18.068652522326623
59.32790858999465, 18.072369837962615
59.327937637844755, 18.07287360773758
59.328632705833336, 18.073066726777235
59.3295466712833, 18.07331349012536
59.329678017584136, 18.073807016560032
59.32969458777321, 18.074415384709894
59.3298163862599, 18.07471474499849
59.33025994720799, 18.07534910370529
59.33048622495614, 18.07576175771813
59.33100344934797, 18.07650734853019
59.33121642180913, 18.07664652548177
59.33151052444186, 18.076189229783708
59.332136835195364, 18.07626306946297
59.332488132452205, 18.077097905726994
59.33412747162484, 18.078329289216423
59.33586253016467, 18.07972763995865
59.3356283556574, 18.080729443475477
59.335426112738396, 18.081731246992298
59.335340957464936, 18.082044310591307
59.33474486457395, 18.081522537926293
59.334446814206224, 18.081355570673487
59.33373361164034, 18.080687701662274
59.33322265134291, 18.08039550896987
59.332743619084845, 18.079957219931256
59.33222199850026, 18.07960241451905
59.33211554433579, 18.079435447266246
59.332669102348795, 18.0771813893534
59.33298845863838, 18.076033489490367
59.334755509251565, 18.07413423670879
59.336203144818235, 18.072401951460954
59.33743784405481, 18.07052356986691
59.33926852246516, 18.067935577156348
59.34095010515505, 18.065493681084092
59.34239747684581, 18.06413707189753
59.34351489066284, 18.06321875200711
59.34484509727077, 18.063030913847708
59.34507920824166, 18.063385719259916
59.345756751272496, 18.0626897888344
59.34542092052606, 18.061001936017817
59.34510607618493, 18.059643420336176
59.34459182415009, 18.058058485374264
59.34408805947602, 18.05546495501098
59.34325893055848, 18.05217158366155
59.34304902127035, 18.04838420635074
59.342944066150764, 18.04673752067603
59.34282861514455, 18.044535078586094
59.34213590086552, 18.045214336426916
59.34159011602768, 18.045790676413066
59.341464164434946, 18.044411577160492
59.3413958077216, 18.04423457034893
