59.365149706917, 18.05903512348514
59.365103479250735, 18.058521044515995
59.365129161295314, 18.05755336645643
59.36515997972319, 18.057019127527713
59.36518566172503, 18.056021209528787
59.36521134370742, 18.05539625078199
59.365206207312525, 18.054428572722426
59.364824837720896, 18.054965490477805
59.357853936378746, 18.058176136816495
59.34869765356767, 18.0626667719288
59.34529611949797, 18.070749915130943
59.34346438308922, 18.07947457763485
59.33862288981403, 18.082425566422934
59.336297444451134, 18.080468313720463
59.33514986617198, 18.076764263796452
59.334343814288815, 18.07403777341534
59.33458759115277, 18.07639348192327
59.334204512438305, 18.07816879847996
59.33545820853037, 18.079466145194466
59.3353701385636, 18.08003315550577
59.335474284405066, 18.08032375211779
59.335502323615536, 18.080260920417896
59.33545025077768, 18.08073215816711
59.33562967251154, 18.080951797860592
59.33555806994347, 18.081263786310863
59.33548114155936, 18.081647608920925
59.33556369270936, 18.081019375235623
59.33537479610081, 18.080093430625684
59.33536590707353, 18.07986685292505
59.33533923997778, 18.079936569140628
59.335410352186635, 18.079849423871156
59.33549035324367, 18.079396268469893
59.33542856002142, 18.079257799167973
59.334801793844086, 18.078738539285776
59.334192671972545, 18.078392366030982
59.33459875443371, 18.07621147452576
59.33492538245629, 18.07463638621643
59.33474882715838, 18.074359447612597
59.334739999369376, 18.07382287906766
59.334395713809876, 18.0741863609852
59.33355074632106, 18.071700284113682
59.333399366285015, 18.07074392844004
59.33306296379001, 18.064741972143374
59.33050619597241, 18.060388904939195
59.328874473706065, 18.059861260235643
59.32663703659629, 18.063356905111725
59.32305346576171, 18.067182327806304
59.32317124170019, 18.0678418834433
59.32364234137308, 18.067545083406653
59.32421438219733, 18.066984461115204
59.32465181868421, 18.067545083406653
59.3249378318046, 18.068270594607352
59.325560322628775, 18.0675121056248
